District Name,Year,Total Operating Revenue,Student Count,Campus Name,County Name,Region,Region Name,ERW,SAT Math,SAT Total,ACT English,ACT Math,ACT Reading,ACT Science,ACT Compos,per student budget
fort worth academy of fine arts,2022,6451668.0,653,Fort Worth Academy of Fine Arts,Tarrant County,11.0,Fort Worth,569.0,519.0,1088.0,25.6,20.5,27.4,22.8,24.1,9880
italy isd,2022,11391791.0,647,Italy HS,Ellis County,10.0,Richardson,571.0,609.0,1180.0,14.5,16.8,17.5,17.3,16.7,17607
poolville isd,2022,9138671.0,644,Poolville HS,Parker County,11.0,Fort Worth,486.0,510.0,996.0,16.7,18.7,19.9,20.4,19.0,14190
timpson isd,2022,11173597.0,643,Timpson School,Shelby County,7.0,Kilgore,497.0,491.0,988.0,18.0,19.5,18.8,18.7,18.9,17377
honey grove isd,2022,10444811.0,640,Honey Grove HS,Fannin County,8.0,Mt Pleasant,580.0,567.0,1147.0,21.9,21.1,23.5,21.6,22.3,16320
junction isd,2022,9850523.0,639,Junction HS,Kimble County,15.0,San Angelo,512.0,484.0,997.0,17.2,17.5,20.9,19.9,18.9,15415
inspire academies,2022,12425981.0,636,Anne Frank Inspire Academy,Bexar County,20.0,San Antonio,529.0,451.0,980.0,17.0,16.3,19.5,18.6,18.0,19537
grapeland isd,2022,8577519.0,631,Grapeland HS,Houston County,6.0,Huntsville,482.0,466.0,948.0,24.3,22.7,27.7,26.0,25.3,13593
flatonia isd,2022,9454321.0,629,Flatonia Secondary,Fayette County,13.0,Austin,524.0,520.0,1044.0,22.0,21.5,20.8,21.3,21.5,15030
normangee isd,2022,8754494.0,625,Normangee HS,Leon County,6.0,Huntsville,509.0,477.0,985.0,21.5,22.2,23.3,23.3,22.7,14007
plemons-stinnett-phillips cisd,2022,9683589.0,621,West Texas HS,Hutchinson County,16.0,Amarillo,495.0,540.0,1035.0,16.7,19.7,20.6,20.1,19.5,15593
riesel isd,2022,10710381.0,620,Riesel School,McLennan County,12.0,Waco,465.0,440.0,905.0,27.5,27.5,31.0,31.5,29.5,17274
stamford isd,2022,13409476.0,620,Stamford HS,Jones County,14.0,Abilene,532.0,495.0,1028.0,17.5,19.5,19.8,19.4,19.2,21628
seymour isd,2022,9772843.0,618,Seymour HS,Baylor County,9.0,Wichita Falls,693.0,587.0,1280.0,19.9,21.1,22.0,20.0,20.9,15813
valley mills isd,2022,9024621.0,618,Valley Mills HS,Bosque County,12.0,Waco,503.0,497.0,999.0,18.5,21.3,22.0,20.5,20.8,14602
mumford isd,2022,9416380.0,611,Mumford HS,Robertson County,6.0,Huntsville,538.0,487.0,1025.0,20.0,21.8,20.8,21.0,21.0,15411
bruceville-eddy isd,2022,9927807.0,609,Bruceville-Eddy HS,McLennan County,12.0,Waco,550.0,527.0,1077.0,19.0,18.0,21.0,20.7,19.7,16301
carlisle isd,2022,10023047.0,607,Carlisle School,Rusk County,7.0,Kilgore,585.0,548.0,1133.0,19.0,18.7,23.3,19.7,20.3,16512
hico isd,2022,9227442.0,603,Hico HS,Hamilton County,12.0,Waco,568.0,549.0,1117.0,18.2,20.6,19.7,19.2,19.4,15302
hale center isd,2022,8969808.0,597,Hale Center HS,Hale County,17.0,Lubbock,452.0,442.0,893.0,15.0,19.0,16.0,18.0,17.0,15024
thorndale isd,2022,9209222.0,594,Thorndale HS,Milam County,13.0,Austin,488.0,460.0,949.0,18.9,21.1,22.3,21.1,20.9,15503
new home isd,2022,7354087.0,586,New Home School,Lynn County,17.0,Lubbock,559.0,555.0,1114.0,24.0,23.6,25.4,23.5,24.3,12549
stratford isd,2022,8312824.0,579,Stratford HS,Sherman County,16.0,Amarillo,585.0,520.0,1105.0,17.5,18.5,20.1,19.0,18.9,14357
chico isd,2022,8350686.0,576,Chico HS,Wise County,11.0,Fort Worth,475.0,470.0,945.0,16.8,16.5,18.1,16.2,17.2,14497
sundown isd,2022,9619944.0,576,Sundown HS,Hockley County,17.0,Lubbock,524.0,512.0,1036.0,28.0,28.5,27.5,25.0,27.0,16701
cayuga isd,2022,11722948.0,574,Cayuga HS,Anderson County,7.0,Kilgore,513.0,496.0,1009.0,21.5,24.5,20.5,25.5,23.0,20423
three rivers isd,2022,9488669.0,573,Three Rivers Jr/Sr HS,Live Oak County,2.0,Corpus Christi,452.0,445.0,897.0,19.1,20.4,21.1,20.6,20.4,16559
west hardin county cisd,2022,8869596.0,568,West Hardin HS,Hardin County,5.0,Beaumont,503.0,463.0,965.0,21.0,17.3,22.7,22.0,20.7,15615
christoval isd,2022,8609104.0,562,Christoval HS,Tom Green County,15.0,San Angelo,522.0,481.0,1004.0,20.0,19.3,21.4,20.5,20.4,15318
harper isd,2022,7510373.0,559,Harper HS,Gillespie County,15.0,San Angelo,510.0,520.0,1030.0,18.1,19.2,19.1,19.5,19.2,13435
west sabine isd,2022,9199240.0,559,West Sabine HS,Sabine County,7.0,Kilgore,496.0,482.0,978.0,18.5,20.2,20.0,20.8,19.9,16456
crawford isd,2022,8814782.0,558,Crawford HS,McLennan County,12.0,Waco,565.0,535.0,1100.0,19.9,20.7,22.5,21.5,21.3,15797
alto isd,2022,10914274.0,556,Alto HS,Cherokee County,7.0,Kilgore,476.0,478.0,954.0,16.3,16.0,22.7,22.0,19.7,19629
cushing isd,2022,8905856.0,554,Cushing School,Nacogdoches County,7.0,Kilgore,470.0,477.0,947.0,17.3,18.2,18.5,18.5,18.2,16075
kerens isd,2022,10289676.0,552,Kerens School,Navarro County,12.0,Waco,444.0,433.0,876.0,15.7,16.8,16.7,16.5,16.5,18640
winters isd,2022,10048272.0,552,Winters HS,Runnels County,15.0,San Angelo,472.0,441.0,912.0,14.3,16.2,16.2,15.9,15.7,18203
wellington isd,2022,7990542.0,542,Wellington HS,Collingsworth County,16.0,Amarillo,645.0,595.0,1240.0,18.0,19.6,19.7,19.3,19.3,14742
somerville isd,2022,8458520.0,541,Somerville HS,Burleson County,6.0,Huntsville,461.0,446.0,907.0,14.5,16.2,16.3,13.7,15.5,15634
iola isd,2022,7948390.0,539,Iola HS,Grimes County,6.0,Huntsville,508.0,524.0,1032.0,26.5,27.5,28.0,27.5,27.5,14746
cross roads isd,2022,9199738.0,538,Cross Roads HS,Henderson County,7.0,Kilgore,650.0,555.0,1205.0,17.3,18.7,22.7,18.0,19.0,17099
haskell cisd,2022,9436931.0,537,Haskell HS,Haskell County,14.0,Abilene,516.0,509.0,1025.0,18.0,19.1,20.7,19.7,19.4,17573
north hopkins isd,2022,8449969.0,535,North Hopkins HS,Hopkins County,8.0,Mt Pleasant,550.0,560.0,1110.0,15.8,17.1,17.3,17.7,17.0,15794
goldthwaite isd,2022,10098840.0,532,Goldthwaite HS,Mills County,12.0,Waco,513.0,550.0,1063.0,19.8,22.0,22.8,22.5,21.8,18982
windthorst isd,2022,7494309.0,530,Windthorst HS,Archer County,9.0,Wichita Falls,507.0,529.0,1035.0,18.1,19.7,19.6,20.2,19.6,14140
snook isd,2022,8460726.0,529,Snook Secondary,Burleson County,6.0,Huntsville,478.0,472.0,950.0,12.2,17.1,16.4,15.8,15.7,15993
deweyville isd,2022,9372226.0,529,Deweyville HS,Newton County,5.0,Beaumont,553.0,510.0,1063.0,17.3,17.5,21.0,19.5,19.0,17716
dawson isd,2022,9128065.0,525,Dawson HS,Navarro County,12.0,Waco,492.0,523.0,1016.0,17.4,18.7,20.4,19.0,18.9,17386
muenster isd,2022,6628991.0,523,Muenster HS,Cooke County,11.0,Fort Worth,522.0,539.0,1061.0,21.0,25.0,18.0,20.0,21.0,12674
wortham isd,2022,7264244.0,520,Wortham HS,Freestone County,12.0,Waco,537.0,543.0,1080.0,20.7,20.7,22.7,22.3,22.0,13969
louise isd,2022,8115193.0,518,Louise HS,Wharton County,3.0,Victoria,479.0,453.0,933.0,17.1,17.7,21.4,18.0,18.6,15666
seagraves isd,2022,9930633.0,516,Seagraves Schools,Gaines County,17.0,Lubbock,496.0,501.0,997.0,17.5,20.9,20.5,20.3,19.9,19245
ropes isd,2022,7526657.0,514,Ropes School,Hockley County,17.0,Lubbock,512.0,504.0,1016.0,18.7,18.9,20.5,20.2,19.7,14643
martins mill isd,2022,7656355.0,511,Martins Mill HS,Van Zandt County,7.0,Kilgore,493.0,478.0,972.0,23.4,20.6,25.6,22.6,23.4,14983
albany isd,2022,7336015.0,510,Albany Jr/Sr HS,Shackelford County,14.0,Abilene,491.0,493.0,983.0,22.6,22.8,24.6,24.4,23.8,14384
granger isd,2022,7649053.0,506,Granger School,Williamson County,13.0,Austin,561.0,556.0,1117.0,22.3,23.8,22.5,21.3,22.5,15116
lovelady isd,2022,7842509.0,504,Lovelady JH/HS,Houston County,6.0,Huntsville,498.0,500.0,998.0,15.5,17.3,18.1,17.9,17.3,15560
schleicher isd,2022,7967960.0,499,Eldorado HS,Schleicher County,15.0,San Angelo,467.0,446.0,913.0,14.1,16.5,16.9,17.0,16.3,15967
quanah isd,2022,10844545.0,497,Quanah HS,Hardeman County,9.0,Wichita Falls,515.0,545.0,1060.0,16.8,17.7,18.1,18.8,17.8,21820
santo isd,2022,7416986.0,496,Santo HS,Palo Pinto County,11.0,Fort Worth,522.0,508.0,1029.0,19.7,22.3,25.7,21.3,22.3,14953
bremond isd,2022,7208563.0,496,Bremond HS,Robertson County,6.0,Huntsville,514.0,485.0,999.0,18.4,18.4,19.1,18.7,18.8,14533
ben bolt-palito blanco isd,2022,8130111.0,495,Ben Bolt-Palito Blanco HS,Jim Wells County,2.0,Corpus Christi,440.0,455.0,895.0,15.6,15.1,18.1,18.8,17.0,16424
latexo isd,2022,7503517.0,488,Latexo HS,Houston County,6.0,Huntsville,509.0,520.0,1029.0,16.0,18.0,18.2,17.2,17.4,15376
ralls isd,2022,7863723.0,484,Ralls HS,Crosby County,17.0,Lubbock,475.0,477.0,953.0,14.8,16.8,16.8,16.8,16.3,16247
la pryor isd,2022,9417563.0,484,La Pryor HS,Zavala County,20.0,San Antonio,440.0,422.0,862.0,12.3,15.6,14.8,16.7,15.0,19457
celeste isd,2022,8201862.0,483,Celeste HS,Hunt County,10.0,Richardson,603.0,590.0,1193.0,17.4,17.7,19.7,19.5,18.7,16981
lindsay isd,2022,6667254.0,482,Lindsay HS,Cooke County,11.0,Fort Worth,565.0,587.0,1152.0,19.2,23.2,20.6,22.6,21.5,13832
overton isd,2022,7738077.0,473,Overton HS,Rusk County,7.0,Kilgore,551.0,548.0,1099.0,18.5,20.3,21.5,20.8,20.5,16359
petrolia cisd,2022,7620928.0,461,Petrolia JH/HS,Clay County,9.0,Wichita Falls,453.0,433.0,887.0,16.5,18.0,20.3,19.0,18.8,16531
bovina isd,2022,7356734.0,458,Bovina HS,Parmer County,16.0,Amarillo,450.0,455.0,905.0,12.9,16.2,14.3,15.1,14.7,16062
douglass isd,2022,6348687.0,456,Douglass School,Nacogdoches County,7.0,Kilgore,583.0,542.0,1125.0,22.4,20.1,24.0,21.2,22.1,13922
colmesneil isd,2022,6465453.0,453,Colmesneil JH/HS,Tyler County,5.0,Beaumont,567.0,470.0,1037.0,19.9,18.9,22.0,21.1,20.6,14272
woodsboro isd,2022,8369956.0,437,Woodsboro HS,Refugio County,3.0,Victoria,486.0,452.0,939.0,17.1,18.9,19.4,20.6,19.3,19153
cumby isd,2022,7022824.0,435,Cumby HS,Hopkins County,8.0,Mt Pleasant,462.0,451.0,913.0,16.0,17.6,16.5,16.7,16.8,16144
frost isd,2022,6702135.0,435,Frost HS,Navarro County,12.0,Waco,508.0,482.0,989.0,19.7,17.2,22.5,19.0,19.5,15407
hamlin collegiate isd,2022,7843378.0,430,Hamlin Collegiate HS,Jones County,14.0,Abilene,455.0,420.0,875.0,14.3,15.7,17.2,16.9,16.1,18240
lockney isd,2022,7417702.0,430,Lockney HS,Floyd County,17.0,Lubbock,448.0,452.0,900.0,15.6,18.2,18.5,20.2,18.3,17250
falls city isd,2022,5749180.0,428,Falls City HS,Karnes County,20.0,San Antonio,554.0,552.0,1106.0,20.6,22.7,23.7,22.3,22.4,13432
fruitvale isd,2022,7800091.0,427,Fruitvale HS,Van Zandt County,7.0,Kilgore,548.0,560.0,1108.0,20.0,24.0,22.5,23.8,22.5,18267
gruver isd,2022,6346052.0,418,Gruver HS,Hansford County,16.0,Amarillo,535.0,595.0,1130.0,20.1,21.3,20.5,21.7,21.0,15181
knippa isd,2022,6040003.0,412,Knippa School,Uvalde County,20.0,San Antonio,543.0,546.0,1089.0,18.9,21.9,22.7,20.9,21.2,14660
milano isd,2022,6780390.0,409,Milano HS,Milam County,6.0,Huntsville,471.0,485.0,957.0,15.1,18.3,18.4,17.7,17.5,16577
chireno isd,2022,7446976.0,407,Chireno HS,Nacogdoches County,7.0,Kilgore,476.0,449.0,925.0,18.5,16.0,18.5,19.0,18.0,18297
wink-loving isd,2022,20782236.0,407,Wink HS,Winkler County,18.0,Midland,433.0,430.0,863.0,15.8,17.1,17.6,17.0,17.1,51062
wheeler isd,2022,5774998.0,406,Wheeler School,Wheeler County,16.0,Amarillo,520.0,575.0,1095.0,17.2,17.2,19.8,17.6,18.1,14224
charlotte isd,2022,7006201.0,397,Charlotte HS,Atascosa County,20.0,San Antonio,459.0,436.0,895.0,14.3,17.2,14.5,14.3,15.2,17647
meridian isd,2022,7568692.0,392,Meridian HS,Bosque County,12.0,Waco,550.0,433.0,983.0,15.3,15.7,16.5,15.2,15.8,19307
pettus isd,2022,7287304.0,377,Pettus Secondary,Bee County,2.0,Corpus Christi,435.0,375.0,810.0,16.7,14.7,16.7,17.7,16.3,19329
legacy school of sport sciences,2022,4849960.0,369,Legacy School of Sport Sciences,Harris County,4.0,Houston,478.0,433.0,911.0,18.2,18.0,18.8,19.0,18.8,13143
brookeland isd,2022,6245588.0,369,Brookeland HS,Jasper County,5.0,Beaumont,534.0,508.0,1041.0,18.3,18.0,23.0,20.5,20.0,16925
vega isd,2022,5424497.0,368,Vega HS,Oldham County,16.0,Amarillo,561.0,559.0,1120.0,20.3,21.5,22.4,21.1,21.5,14740
slocum isd,2022,6189733.0,361,Slocum HS,Anderson County,7.0,Kilgore,562.0,545.0,1106.0,24.5,23.2,25.0,24.2,24.2,17146
irion county isd,2022,5186618.0,334,Irion HS,Irion County,15.0,San Angelo,529.0,496.0,1025.0,21.4,22.4,24.2,22.4,22.6,15528
roby cisd,2022,6500467.0,329,Roby CISD,Fisher County,14.0,Abilene,477.0,487.0,963.0,15.7,18.5,18.4,18.1,18.0,19758
dodd city isd,2022,4690199.0,328,Dodd City School,Fannin County,10.0,Richardson,613.0,590.0,1203.0,19.7,19.6,21.6,20.6,20.4,14299
leakey isd,2022,5867609.0,328,Leakey School,Real County,20.0,San Antonio,560.0,573.0,1133.0,18.6,20.3,23.5,23.1,21.5,17889
lasara isd,2022,7560953.0,327,Lasara HS,Willacy County,1.0,Edinburg,490.0,496.0,986.0,16.6,19.5,18.1,18.5,18.3,23122
perrin-whitt cisd,2022,4789192.0,322,Perrin HS,Jack County,9.0,Wichita Falls,558.0,558.0,1116.0,15.1,17.5,20.1,15.2,17.0,14873
saint jo isd,2022,5149051.0,322,Saint Jo HS,Montague County,9.0,Wichita Falls,518.0,509.0,1028.0,17.2,18.5,19.5,19.4,18.7,15990
north zulch isd,2022,5504268.0,315,North Zulch El/Secondary,Madison County,6.0,Huntsville,478.0,475.0,953.0,13.8,16.6,18.0,17.4,16.5,17473
rankin isd,2022,11853856.0,312,Rankin School,Upton County,18.0,Midland,419.0,422.0,841.0,13.0,14.6,14.8,16.4,15.0,37993
calvin nelms charter schools,2022,3324240.0,304,Calvin Nelms HS,Harris County,4.0,Houston,497.0,481.0,978.0,25.3,25.0,27.0,24.0,25.5,10935
waelder isd,2022,5643701.0,304,Waelder School,Gonzales County,13.0,Austin,445.0,429.0,874.0,12.2,14.8,15.7,16.6,15.0,18564
huckabay isd,2022,4252042.0,304,Huckabay School,Erath County,11.0,Fort Worth,519.0,515.0,1034.0,20.3,20.7,21.7,21.3,21.3,13986
springlake-earth isd,2022,5191639.0,296,Springlake-Earth HS,Lamb County,17.0,Lubbock,540.0,555.0,1095.0,14.7,17.4,17.2,18.7,17.0,17539
d'hanis isd,2022,4093075.0,296,D'Hanis School,Medina County,20.0,San Antonio,521.0,534.0,1056.0,19.8,21.2,22.8,19.4,21.0,13827
glasscock county isd,2022,8153736.0,293,Garden City HS,Glasscock County,18.0,Midland,457.0,483.0,940.0,15.9,20.4,19.6,18.6,18.7,27828
wellman-union cisd,2022,4415151.0,284,Wellman-Union School,Terry County,17.0,Lubbock,427.0,443.0,870.0,13.4,16.5,16.8,15.8,15.8,15546
mcmullen county isd,2022,5952479.0,283,McMullen County School,McMullen County,2.0,Corpus Christi,595.0,580.0,1175.0,19.7,21.8,21.5,21.6,21.4,21033
abbott isd,2022,4450351.0,282,Abbott School,Hill County,12.0,Waco,572.0,557.0,1128.0,19.4,21.0,21.3,21.3,20.8,15781
veribest isd,2022,4598173.0,277,Veribest HS,Tom Green County,15.0,San Angelo,503.0,519.0,1021.0,20.2,20.3,22.5,20.7,21.1,16599
ira isd,2022,3780206.0,275,Ira School,Scurry County,14.0,Abilene,200.0,775.0,975.0,18.0,19.1,20.5,18.4,19.2,13746
marfa isd,2022,3962854.0,270,Marfa Schools,Presidio County,18.0,Midland,460.0,475.0,935.0,14.8,15.8,16.4,17.4,16.2,14677
meadow isd,2022,5164010.0,270,Meadow School,Terry County,17.0,Lubbock,533.0,568.0,1100.0,18.4,19.8,18.8,22.0,19.8,19125
medina isd,2022,4588316.0,265,Medina School,Bandera County,20.0,San Antonio,604.0,540.0,1144.0,26.0,25.0,28.3,26.7,26.7,17314
gorman isd,2022,6242344.0,265,Gorman HS,Eastland County,14.0,Abilene,518.0,540.0,1058.0,12.5,17.6,14.2,15.5,15.3,23556
webb cisd,2022,9292503.0,264,Bruni HS,Webb County,1.0,Edinburg,469.0,451.0,920.0,15.7,14.7,20.3,18.3,17.3,35198
gordon isd,2022,3685001.0,264,Gordon School,Palo Pinto County,11.0,Fort Worth,581.0,523.0,1104.0,26.0,20.7,28.3,26.0,25.3,13958
klondike isd,2022,5329950.0,259,Klondike ISD,Dawson County,17.0,Lubbock,509.0,556.0,1065.0,20.3,22.8,21.9,22.6,22.1,20578
hermleigh isd,2022,4541722.0,258,Hermleigh School,Scurry County,14.0,Abilene,500.0,423.0,923.0,15.3,15.6,18.1,17.7,16.8,17603
rocksprings isd,2022,5679588.0,257,Rocksprings K-12,Edwards County,15.0,San Angelo,441.0,431.0,871.0,12.6,14.5,13.9,14.6,13.9,22099
bryson isd,2022,4437100.0,252,Bryson School,Jack County,9.0,Wichita Falls,560.0,535.0,1095.0,19.5,20.5,23.8,24.0,22.0,17607
nazareth isd,2022,3867484.0,250,Nazareth School,Castro County,16.0,Amarillo,475.0,570.0,1045.0,25.7,21.5,24.8,22.3,23.6,15469
grady isd,2022,7259890.0,249,Grady School,Martin County,18.0,Midland,495.0,494.0,989.0,18.5,19.3,20.0,19.7,19.5,29156
borden county isd,2022,7871933.0,245,Borden County School,Borden County,17.0,Lubbock,573.0,558.0,1130.0,20.9,21.9,21.7,22.1,21.7,32130
milford isd,2022,4052874.0,238,Milford School,Ellis County,10.0,Richardson,525.0,540.0,1065.0,19.2,19.0,22.1,21.2,20.5,17028
bronte isd,2022,4001193.0,238,Bronte ISD,Coke County,15.0,San Angelo,512.0,562.0,1074.0,22.0,21.7,24.7,25.7,23.7,16811
northside isd,2022,3545785.0,236,Clark HS,Bexar County,20.0,San Antonio,523.0,501.0,1024.0,23.0,22.7,24.5,23.0,23.4,15024
whitharral isd,2022,3666518.0,236,Whitharral School,Hockley County,17.0,Lubbock,580.0,570.0,1150.0,18.3,22.0,20.7,20.7,20.3,15536
northside isd,2022,3545785.0,236,O'Connor HS,Bexar County,20.0,San Antonio,531.0,503.0,1034.0,24.7,24.4,25.6,24.6,24.9,15024
northside isd,2022,3545785.0,236,Marshall HS,Bexar County,20.0,San Antonio,487.0,470.0,957.0,21.0,19.6,24.9,21.0,22.0,15024
northside isd,2022,3545785.0,236,Taft HS,Bexar County,20.0,San Antonio,505.0,480.0,984.0,22.0,21.1,24.5,22.8,22.9,15024
northside isd,2022,3545785.0,236,Jay HS,Bexar County,20.0,San Antonio,468.0,455.0,923.0,21.6,21.2,24.6,23.9,22.9,15024
northside isd,2022,3545785.0,236,Health Careers HS,Bexar County,20.0,San Antonio,612.0,596.0,1208.0,27.9,25.4,28.1,27.3,27.3,15024
northside isd,2022,3545785.0,236,Northside School,Wilbarger County,9.0,Wichita Falls,501.0,471.0,973.0,19.6,18.7,20.1,19.0,19.7,15024
northside isd,2022,3545785.0,236,Harlan HS,Bexar County,20.0,San Antonio,508.0,486.0,994.0,26.4,22.3,29.9,25.5,26.1,15024
northside isd,2022,3545785.0,236,Brennan HS,Bexar County,20.0,San Antonio,491.0,476.0,967.0,20.7,19.7,21.1,20.6,20.6,15024
northside isd,2022,3545785.0,236,Stevens HS,Bexar County,20.0,San Antonio,464.0,445.0,909.0,21.8,18.2,25.4,21.4,21.8,15024
northside isd,2022,3545785.0,236,Brandeis HS,Bexar County,20.0,San Antonio,539.0,521.0,1059.0,27.6,26.1,29.1,27.1,27.6,15024
northside isd,2022,3545785.0,236,Warren HS,Bexar County,20.0,San Antonio,495.0,481.0,976.0,22.4,22.1,27.1,23.4,24.0,15024
prairie lea isd,2022,3525744.0,235,Prairie Lea School,Caldwell County,13.0,Austin,444.0,411.0,855.0,19.7,18.0,21.0,19.0,19.3,15003
ector isd,2022,3636399.0,234,Ector HS,Fannin County,10.0,Richardson,474.0,475.0,949.0,18.1,18.6,19.9,17.2,18.5,15540
burkeville isd,2022,4776784.0,232,Burkeville School,Newton County,5.0,Beaumont,403.0,408.0,811.0,13.8,15.5,14.8,14.3,14.7,20589
may isd,2022,4224193.0,227,May HS,Brown County,15.0,San Angelo,578.0,523.0,1100.0,18.9,18.0,20.8,19.5,19.5,18608
highland isd,2022,4208734.0,225,Highland School,Nolan County,14.0,Abilene,625.0,575.0,1200.0,23.4,23.6,25.3,24.5,24.4,18705
leggett isd,2022,3675926.0,219,Leggett HS,Polk County,6.0,Huntsville,525.0,465.0,990.0,11.6,16.0,14.8,13.2,14.0,16785
chester isd,2022,3465231.0,212,Chester HS,Tyler County,5.0,Beaumont,477.0,486.0,963.0,16.0,18.5,17.0,17.5,17.5,16345
sulphur bluff isd,2022,3605993.0,202,Sulphur Bluff ISD,Hopkins County,8.0,Mt Pleasant,484.0,490.0,974.0,17.3,18.6,19.1,18.3,18.4,17851
chillicothe isd,2022,4110329.0,199,Chillicothe School,Hardeman County,9.0,Wichita Falls,740.0,635.0,1375.0,26.7,21.3,28.3,23.3,25.0,20654
miami isd,2022,3132890.0,196,Miami School,Roberts County,16.0,Amarillo,470.0,465.0,935.0,16.3,19.1,18.0,18.5,18.1,15984
silverton isd,2022,3003070.0,187,Silverton School,Briscoe County,16.0,Amarillo,573.0,507.0,1080.0,18.1,18.0,21.3,16.9,18.7,16059
brazos river charter school,2022,2623131.0,182,Brazos River Charter School,Somervell County,11.0,Fort Worth,463.0,448.0,910.0,19.5,17.0,22.3,20.8,20.0,14412
walnut springs isd,2022,3207520.0,178,Walnut Springs School,Bosque County,12.0,Waco,433.0,438.0,870.0,20.0,20.3,22.3,22.0,21.5,18019
boys ranch isd,2022,7696618.0,178,Boys Ranch HS,Oldham County,16.0,Amarillo,524.0,482.0,1006.0,18.3,19.6,21.3,19.9,19.9,43239
ft davis isd,2022,2731471.0,176,Ft Davis School,Jeff Davis County,18.0,Midland,600.0,535.0,1135.0,16.0,17.5,17.7,17.7,17.3,15519
forestburg isd,2022,2838615.0,175,Forestburg School,Montague County,9.0,Wichita Falls,459.0,413.0,872.0,13.8,15.3,16.9,16.3,15.5,16220
throckmorton collegiate isd,2022,3674215.0,156,Throckmorton Collegiate ISD,Throckmorton County,9.0,Wichita Falls,504.0,460.0,964.0,16.8,17.6,18.8,18.7,18.1,23552
blackwell cisd,2022,7790469.0,155,Blackwell School,Nolan County,14.0,Abilene,635.0,625.0,1260.0,17.7,20.4,20.8,21.2,20.3,50261
dawson isd,2022,2718646.0,149,Dawson HS,Navarro County,12.0,Waco,492.0,523.0,1016.0,17.4,18.7,20.4,19.0,18.9,18245
nordheim isd,2022,2926536.0,148,Nordheim School,DeWitt County,3.0,Victoria,547.0,473.0,1020.0,19.5,20.0,24.0,23.5,21.5,19773
balmorhea isd,2022,5150488.0,148,Balmorhea School,Reeves County,18.0,Midland,469.0,456.0,925.0,14.6,15.9,15.9,16.3,15.9,34800
blanket isd,2022,2777371.0,147,Blanket School,Brown County,15.0,San Angelo,450.0,450.0,900.0,17.0,17.5,20.3,17.8,18.3,18893
morgan isd,2022,2572252.0,139,Morgan School,Bosque County,12.0,Waco,472.0,431.0,903.0,14.8,15.9,14.9,14.3,15.0,18505
centerville isd,2022,2801645.0,137,Centerville Jr/Sr HS,Leon County,6.0,Huntsville,525.0,483.0,1008.0,17.6,17.8,19.3,18.9,18.6,20449
loraine isd,2022,2694475.0,133,Loraine School,Mitchell County,14.0,Abilene,630.0,585.0,1215.0,16.2,19.3,17.3,18.7,18.0,20259
benjamin isd,2022,5134623.0,133,Benjamin School,Knox County,9.0,Wichita Falls,527.0,523.0,1050.0,20.2,21.7,20.5,19.2,20.7,38606
cranfills gap isd,2022,2507946.0,132,Cranfills Gap School,Bosque County,12.0,Waco,468.0,486.0,954.0,16.0,17.0,18.8,18.8,17.8,18999
midway isd,2022,2714690.0,131,Midway HS,McLennan County,12.0,Waco,593.0,568.0,1161.0,20.9,21.0,23.0,22.5,22.0,20722
sidney isd,2022,2477037.0,128,Sidney School,Comanche County,14.0,Abilene,468.0,480.0,948.0,13.5,19.5,20.0,17.0,17.5,19351
cherokee isd,2022,2886105.0,126,Cherokee School,San Saba County,15.0,San Angelo,537.0,558.0,1095.0,22.3,21.3,27.3,21.3,23.3,22905
priddy isd,2022,2489662.0,123,Priddy School,Mills County,12.0,Waco,489.0,537.0,1026.0,14.8,18.9,16.9,18.6,17.4,20241
richland springs isd,2022,2741851.0,120,Richland Springs School,San Saba County,15.0,San Angelo,492.0,483.0,975.0,19.0,17.0,19.6,17.8,18.4,22848
southland isd,2022,3197189.0,114,Southland School,Garza County,17.0,Lubbock,570.0,526.0,1096.0,17.0,17.0,19.0,18.7,18.0,28045
marathon isd,2022,1728456.0,57,Marathon ISD,Brewster County,18.0,Midland,523.0,488.0,1010.0,14.0,15.5,18.5,17.0,16.5,30323
